ticket_id,customer_id,ticket_date,issue_type,resolution_time_days,satisfaction_score
T202246,CUST107486,2025-02-23,Product,7,2
T202247,CUST107492,2023-07-10,Tech,1,2
T202248,CUST107494,2024-06-23,Payment,0,4
T202249,CUST107498,2024-11-21,Delivery,0,4
T202250,CUST107503,2023-04-02,Returns,3,4
T202251,CUST107503,2023-06-29,Tech,0,3
T202252,CUST107508,2025-05-20,Delivery,3,1
T202253,CUST107514,2024-07-06,Payment,1,4
T202254,CUST107514,2024-04-06,Other,1,3
T202255,CUST107517,2024-04-18,Payment,0,3
T202256,CUST107521,2024-12-21,Tech,5,2
T202257,CUST107522,2025-02-05,Tech,0,3
T202258,CUST107531,2024-04-20,Tech,1,4
T202259,CUST107542,2025-04-21,Product,0,5
T202260,CUST107548,2024-04-05,Tech,0,4
T202261,CUST107553,2025-02-14,Delivery,2,5
T202262,CUST107554,2025-08-06,Product,5,4
T202263,CUST107555,2023-03-07,Product,1,1
T202264,CUST107569,2023-08-19,Delivery,0,4
T202265,CUST107573,2025-02-25,Returns,3,5
T202266,CUST107581,2024-12-16,Delivery,2,3
T202267,CUST107582,2023-07-10,Other,1,4
T202268,CUST107583,2024-12-21,Payment,4,5
T202269,CUST107584,2025-02-13,Payment,0,4
T202270,CUST107588,2024-08-08,Delivery,1,3
T202271,CUST107591,2025-03-21,Delivery,3,3
T202272,CUST107594,2024-12-17,Payment,5,5
T202273,CUST107599,2024-10-08,Returns,1,4
T202274,CUST107605,2024-03-03,Returns,1,2
T202275,CUST107608,2024-04-03,Returns,1,4
T202276,CUST107610,2023-05-25,Tech,1,5
T202277,CUST107612,2024-06-21,Product,1,4
T202278,CUST107619,2025-06-30,Tech,3,4
T202279,CUST107621,2023-03-09,Delivery,1,4
T202280,CUST107625,2024-02-25,Delivery,0,4
T202281,CUST107627,2024-06-13,Other,1,2
T202282,CUST107627,2023-12-25,Other,2,1
T202283,CUST107628,2024-06-25,Payment,8,5
T202284,CUST107629,2024-09-22,Tech,8,4
T202285,CUST107629,2025-08-07,Product,0,3
T202286,CUST107635,2023-01-13,Payment,5,1
T202287,CUST107638,2025-08-20,Payment,19,3
T202288,CUST107641,2025-06-09,Delivery,4,3
T202289,CUST107641,2025-04-22,Tech,0,4
T202290,CUST107643,2025-08-25,Product,0,5
T202291,CUST107646,2025-07-11,Other,2,4
T202292,CUST107650,2025-05-15,Returns,2,1
T202293,CUST107651,2024-03-12,Returns,1,2
T202294,CUST107652,2025-08-06,Product,1,4
T202295,CUST107655,2022-12-29,Delivery,4,4
T202296,CUST107660,2023-08-27,Delivery,0,4
T202297,CUST107666,2024-08-18,Returns,1,4
T202298,CUST107668,2024-11-14,Delivery,0,5
T202299,CUST107668,2024-09-26,Payment,0,2
T202300,CUST107668,2024-01-27,Product,0,2
T202301,CUST107668,2024-01-03,Tech,2,4
T202302,CUST107669,2025-02-13,Payment,2,4
T202303,CUST107669,2025-08-01,Tech,0,3
T202304,CUST107670,2025-07-18,Other,1,3
T202305,CUST107671,2024-04-07,Other,1,4
T202306,CUST107674,2023-01-06,Tech,3,1
T202307,CUST107675,2023-09-17,Other,1,5
T202308,CUST107676,2024-12-14,Delivery,3,5
T202309,CUST107677,2024-06-19,Product,1,4
T202310,CUST107678,2023-10-11,Other,1,4
T202311,CUST107679,2025-05-28,Other,1,5
T202312,CUST107680,2024-08-18,Tech,2,5
T202313,CUST107680,2023-01-02,Other,0,4
T202314,CUST107685,2024-10-11,Delivery,3,4
T202315,CUST107690,2024-11-07,Product,2,5
T202316,CUST107692,2025-02-12,Returns,0,3
T202317,CUST107696,2024-03-26,Payment,0,3
T202318,CUST107699,2024-10-14,Returns,0,3
T202319,CUST107704,2023-01-23,Other,0,4
T202320,CUST107706,2025-05-25,Other,4,5
T202321,CUST107711,2025-01-20,Product,4,4
T202322,CUST107713,2025-09-01,Tech,3,4
T202323,CUST107718,2022-11-07,Delivery,1,1
T202324,CUST107720,2022-05-01,Other,0,3
T202325,CUST107722,2025-08-04,Returns,1,5
T202326,CUST107729,2024-10-28,Tech,2,4
T202327,CUST107734,2025-08-16,Payment,6,3
T202328,CUST107737,2025-04-28,Delivery,0,2
T202329,CUST107742,2022-05-29,Returns,2,4
T202330,CUST107746,2022-12-17,Other,5,1
T202331,CUST107747,2025-03-06,Tech,2,5
T202332,CUST107751,2024-06-20,Delivery,0,4
T202333,CUST107760,2025-02-10,Other,2,3
T202334,CUST107761,2024-09-22,Returns,1,4
T202335,CUST107761,2024-08-29,Payment,0,5
T202336,CUST107762,2024-06-19,Delivery,4,3
T202337,CUST107762,2024-07-16,Delivery,4,4
T202338,CUST107764,2024-06-06,Delivery,8,3
T202339,CUST107769,2025-06-20,Tech,2,3
T202340,CUST107769,2025-03-17,Tech,2,5
T202341,CUST107773,2024-06-14,Returns,1,4
T202342,CUST107775,2025-04-12,Returns,1,1
T202343,CUST107777,2024-09-08,Other,1,5
T202344,CUST107780,2025-07-23,Returns,1,4
T202345,CUST107783,2022-11-02,Tech,1,2
T202346,CUST107786,2025-08-20,Returns,3,3
T202347,CUST107787,2025-01-03,Returns,6,3
T202348,CUST107794,2024-11-18,Other,0,4
T202349,CUST107794,2025-08-25,Payment,4,4
T202350,CUST107797,2024-05-08,Returns,0,3
T202351,CUST107800,2025-05-01,Other,1,4
T202352,CUST107803,2023-07-10,Delivery,1,4
T202353,CUST107812,2024-12-30,Delivery,1,2
T202354,CUST107823,2025-08-27,Delivery,1,4
T202355,CUST107829,2024-11-07,Returns,3,5
T202356,CUST107830,2024-10-23,Returns,0,5
T202357,CUST107830,2025-03-17,Tech,1,5
T202358,CUST107831,2025-08-25,Returns,0,4
T202359,CUST107833,2023-09-26,Delivery,0,4
T202360,CUST107839,2025-02-23,Payment,3,4
T202361,CUST107847,2023-04-17,Product,0,4
T202362,CUST107848,2025-04-07,Delivery,1,2
T202363,CUST107849,2024-12-13,Product,0,5
T202364,CUST107854,2025-08-05,Other,0,3
T202365,CUST107858,2025-03-13,Returns,0,4
T202366,CUST107861,2025-05-10,Other,8,5
T202367,CUST107864,2024-05-21,Other,0,3
T202368,CUST107865,2024-11-25,Payment,4,3
T202369,CUST107870,2024-06-04,Tech,1,4
T202370,CUST107871,2025-04-10,Other,2,3
T202371,CUST107872,2025-08-23,Delivery,6,5
T202372,CUST107874,2024-11-23,Tech,3,3
T202373,CUST107889,2025-04-05,Payment,9,4
T202374,CUST107891,2024-08-18,Payment,5,2
T202375,CUST107894,2025-03-23,Product,3,3
T202376,CUST107902,2024-07-09,Other,2,4
T202377,CUST107909,2025-03-10,Returns,0,4
T202378,CUST107919,2024-12-20,Tech,3,3
T202379,CUST107924,2024-11-09,Tech,0,3
T202380,CUST107925,2025-07-01,Delivery,2,3
T202381,CUST107927,2024-03-03,Payment,1,4
T202382,CUST107928,2024-03-18,Product,0,5
T202383,CUST107930,2024-07-18,Delivery,4,3
T202384,CUST107934,2023-08-15,Returns,4,2
T202385,CUST107939,2023-12-24,Payment,1,4
T202386,CUST107939,2023-05-09,Payment,0,2
T202387,CUST107944,2023-04-05,Other,3,3
T202388,CUST107946,2025-08-20,Product,6,3
T202389,CUST107954,2024-11-27,Other,0,5
T202390,CUST107957,2024-07-17,Tech,0,5
T202391,CUST107962,2023-05-03,Returns,4,5
T202392,CUST107966,2023-02-26,Tech,0,3
T202393,CUST107968,2024-09-11,Delivery,2,5
T202394,CUST107971,2024-05-27,Payment,0,5
T202395,CUST107985,2022-08-07,Delivery,1,2
T202396,CUST107986,2025-07-29,Delivery,0,4
T202397,CUST107987,2024-01-21,Other,3,5
T202398,CUST107988,2023-06-17,Other,2,2
T202399,CUST107998,2025-06-12,Delivery,7,4
T202400,CUST107998,2025-05-17,Other,1,5
T202401,CUST108002,2024-02-08,Tech,2,4
T202402,CUST108003,2024-12-19,Other,0,2
T202403,CUST108005,2024-10-06,Returns,13,2
T202404,CUST108006,2025-06-28,Payment,2,2
T202405,CUST108008,2024-01-31,Product,0,5
T202406,CUST108017,2024-12-10,Payment,1,4
T202407,CUST108019,2024-03-02,Other,1,2
T202408,CUST108021,2024-10-21,Tech,1,4
T202409,CUST108021,2023-03-25,Tech,3,4
T202410,CUST108022,2025-01-23,Other,2,5
T202411,CUST108025,2025-04-13,Other,2,5
T202412,CUST108028,2025-06-26,Returns,0,4
T202413,CUST108030,2024-11-01,Delivery,4,4
T202414,CUST108030,2025-03-19,Other,0,4
T202415,CUST108033,2025-05-11,Product,2,4
T202416,CUST108035,2024-12-19,Returns,3,5
T202417,CUST108035,2024-10-22,Tech,1,2
T202418,CUST108036,2025-08-26,Product,2,3
T202419,CUST108039,2024-09-17,Returns,3,3
T202420,CUST108039,2025-04-05,Tech,4,3
T202421,CUST108039,2025-08-21,Payment,2,5
T202422,CUST108041,2023-08-04,Returns,3,4
T202423,CUST108044,2023-12-31,Returns,0,5
T202424,CUST108047,2025-05-04,Returns,0,4
T202425,CUST108049,2023-09-05,Payment,4,4
T202426,CUST108050,2023-01-21,Returns,3,4
T202427,CUST108052,2025-01-09,Payment,0,5
T202428,CUST108054,2024-12-21,Other,1,5
T202429,CUST108057,2024-03-26,Delivery,2,2
T202430,CUST108068,2025-08-05,Other,2,2
T202431,CUST108069,2025-06-10,Returns,7,3
T202432,CUST108073,2024-12-13,Product,1,4
T202433,CUST108077,2024-11-09,Payment,0,3
T202434,CUST108079,2024-12-30,Payment,2,1
T202435,CUST108082,2025-01-29,Product,2,4
T202436,CUST108084,2023-06-18,Other,2,4
T202437,CUST108087,2023-07-15,Product,0,4
T202438,CUST108088,2025-09-01,Product,5,5
T202439,CUST108093,2025-02-25,Returns,2,4
T202440,CUST108094,2025-08-30,Other,5,5
T202441,CUST108110,2025-05-16,Delivery,4,4
T202442,CUST108110,2025-03-25,Payment,5,3
T202443,CUST108115,2025-03-04,Tech,0,3
T202444,CUST108121,2024-08-27,Product,3,2
T202445,CUST108121,2024-10-31,Tech,5,4
T202446,CUST108123,2024-08-30,Payment,4,5
T202447,CUST108123,2024-04-07,Other,5,5
T202448,CUST108127,2024-09-19,Delivery,0,4
T202449,CUST108128,2024-12-23,Delivery,5,5
T202450,CUST108135,2025-07-16,Payment,0,3
T202451,CUST108136,2024-09-21,Product,7,2
T202452,CUST108139,2025-06-05,Returns,10,3
T202453,CUST108149,2025-05-14,Returns,2,5
T202454,CUST108156,2025-07-02,Other,3,5
T202455,CUST108159,2024-09-22,Returns,0,5
T202456,CUST108159,2024-03-12,Tech,1,5
T202457,CUST108160,2024-12-26,Payment,2,3
T202458,CUST108161,2024-04-08,Product,0,1
T202459,CUST108165,2023-06-25,Returns,0,4
T202460,CUST108171,2025-07-21,Payment,8,3
T202461,CUST108172,2024-11-17,Other,1,5
T202462,CUST108175,2024-12-31,Tech,16,3
T202463,CUST108178,2025-05-27,Other,2,3
T202464,CUST108191,2024-10-31,Other,1,3
T202465,CUST108201,2025-06-23,Tech,0,3
T202466,CUST108201,2024-08-20,Other,0,4
T202467,CUST108204,2025-05-02,Delivery,0,3
T202468,CUST108207,2024-11-12,Delivery,0,5
T202469,CUST108208,2024-10-31,Product,5,2
T202470,CUST108210,2025-06-12,Returns,7,4
T202471,CUST108216,2024-10-01,Other,1,5
T202472,CUST108217,2023-12-01,Returns,2,2
T202473,CUST108218,2025-01-06,Product,4,4
T202474,CUST108224,2025-01-16,Payment,1,5
T202475,CUST108225,2025-09-01,Delivery,0,3
T202476,CUST108229,2024-01-25,Tech,5,2
T202477,CUST108234,2025-04-09,Tech,0,3
T202478,CUST108237,2025-04-16,Tech,0,4
T202479,CUST108242,2023-10-18,Returns,1,1
T202480,CUST108251,2024-03-27,Returns,0,4
T202481,CUST108251,2025-07-15,Tech,4,4
T202482,CUST108254,2025-08-28,Product,6,3
T202483,CUST108257,2024-11-08,Delivery,1,5
T202484,CUST108257,2025-04-01,Delivery,0,5
T202485,CUST108259,2025-06-04,Tech,0,4
T202486,CUST108259,2025-01-20,Tech,1,3
T202487,CUST108260,2024-07-17,Other,7,4
T202488,CUST108261,2025-01-18,Delivery,2,5
T202489,CUST108262,2024-12-23,Tech,1,3
T202490,CUST108265,2025-07-14,Tech,2,3
T202491,CUST108266,2025-03-02,Delivery,3,4
T202492,CUST108268,2025-06-07,Other,2,5
T202493,CUST108269,2024-03-24,Returns,2,5
T202494,CUST108271,2025-08-24,Delivery,1,3
T202495,CUST108271,2025-08-23,Other,1,1
T202496,CUST108274,2025-06-03,Product,3,5
T202497,CUST108282,2024-07-09,Product,7,5
T202498,CUST108285,2022-05-27,Returns,8,2
T202499,CUST108296,2023-10-18,Product,7,3
T202500,CUST108300,2025-02-22,Product,0,3
T202501,CUST108307,2024-04-10,Returns,0,4
T202502,CUST108308,2024-08-05,Returns,2,4
T202503,CUST108319,2025-02-23,Delivery,1,4
T202504,CUST108323,2025-08-01,Payment,0,3
T202505,CUST108324,2023-11-03,Returns,3,3
T202506,CUST108326,2024-07-08,Delivery,0,4
T202507,CUST108333,2024-12-08,Product,1,4
T202508,CUST108336,2023-10-24,Returns,2,3
T202509,CUST108337,2023-06-13,Product,9,2
T202510,CUST108339,2025-05-28,Returns,1,3
T202511,CUST108342,2024-10-30,Returns,0,4
T202512,CUST108345,2025-01-02,Tech,2,5
T202513,CUST108345,2024-11-18,Tech,0,4
T202514,CUST108345,2025-02-14,Delivery,3,2
T202515,CUST108345,2024-04-08,Product,2,5
T202516,CUST108346,2022-12-20,Delivery,0,2
T202517,CUST108346,2024-01-09,Payment,1,5
T202518,CUST108347,2024-08-29,Tech,2,4
T202519,CUST108351,2025-09-01,Returns,0,3
T202520,CUST108352,2025-01-12,Product,7,4
T202521,CUST108355,2024-02-23,Delivery,3,2
T202522,CUST108361,2025-08-22,Other,2,3
T202523,CUST108363,2025-07-29,Other,4,4
T202524,CUST108365,2023-06-19,Delivery,1,4
T202525,CUST108368,2024-07-08,Product,1,4
T202526,CUST108372,2024-11-28,Tech,0,1
T202527,CUST108379,2025-08-01,Returns,3,4
T202528,CUST108382,2025-08-04,Payment,0,3
T202529,CUST108383,2025-07-03,Delivery,0,4
T202530,CUST108384,2024-12-13,Payment,0,2
T202531,CUST108384,2025-05-29,Returns,0,4
T202532,CUST108385,2024-10-17,Returns,1,4
T202533,CUST108386,2024-03-15,Delivery,0,3
T202534,CUST108386,2024-01-02,Tech,1,1
T202535,CUST108392,2025-01-02,Delivery,0,3
T202536,CUST108394,2025-08-30,Tech,0,5
T202537,CUST108395,2025-07-30,Delivery,4,1
T202538,CUST108397,2023-10-10,Tech,0,1
T202539,CUST108399,2024-03-11,Tech,0,5
T202540,CUST108401,2024-10-01,Delivery,4,4
T202541,CUST108412,2024-09-18,Product,2,4
T202542,CUST108414,2022-10-16,Delivery,0,3
T202543,CUST108414,2024-09-22,Tech,2,5
T202544,CUST108415,2025-05-12,Returns,0,3
T202545,CUST108420,2025-08-10,Tech,0,4
T202546,CUST108425,2023-10-08,Tech,1,4
T202547,CUST108439,2025-07-26,Delivery,1,3
T202548,CUST108443,2024-09-07,Other,1,4
T202549,CUST108443,2024-02-15,Product,2,4
T202550,CUST108444,2024-08-15,Returns,2,5
T202551,CUST108445,2025-08-14,Payment,0,4
T202552,CUST108455,2025-08-05,Tech,2,1
T202553,CUST108462,2024-09-16,Tech,0,5
T202554,CUST108462,2023-10-08,Payment,1,4
T202555,CUST108465,2024-11-26,Other,1,1
T202556,CUST108468,2024-06-12,Payment,0,4
T202557,CUST108473,2024-02-08,Tech,7,4
T202558,CUST108475,2025-05-21,Product,3,4
T202559,CUST108476,2023-10-08,Tech,0,3
T202560,CUST108479,2024-11-02,Product,1,4
T202561,CUST108481,2024-11-12,Delivery,2,4
T202562,CUST108483,2024-12-12,Returns,5,4
T202563,CUST108487,2022-08-14,Returns,2,5
T202564,CUST108487,2025-01-15,Returns,0,3
T202565,CUST108488,2025-05-23,Delivery,8,4
T202566,CUST108490,2025-08-12,Returns,0,4
T202567,CUST108494,2025-08-22,Tech,1,5
T202568,CUST108497,2024-08-26,Payment,4,4
T202569,CUST108497,2024-07-18,Returns,0,4
T202570,CUST108501,2024-06-14,Product,0,4
T202571,CUST108505,2022-11-01,Other,0,4
T202572,CUST108505,2023-05-03,Tech,1,3
T202573,CUST108506,2025-05-01,Other,0,4
T202574,CUST108510,2024-09-28,Delivery,3,5
T202575,CUST108510,2023-01-05,Product,5,2
T202576,CUST108516,2024-11-15,Product,2,4
T202577,CUST108516,2025-08-15,Product,6,4
T202578,CUST108522,2024-06-13,Returns,0,4
T202579,CUST108524,2024-06-07,Other,1,5
T202580,CUST108527,2025-05-21,Returns,4,2
T202581,CUST108530,2025-01-25,Returns,0,2
T202582,CUST108530,2024-10-10,Other,1,4
T202583,CUST108531,2023-12-13,Delivery,0,4
T202584,CUST108535,2023-09-28,Payment,5,4
T202585,CUST108542,2025-08-02,Product,0,4
T202586,CUST108542,2025-08-29,Tech,3,5
T202587,CUST108553,2024-11-29,Tech,0,4
T202588,CUST108556,2022-07-10,Delivery,0,2
T202589,CUST108559,2023-12-16,Other,0,5
T202590,CUST108562,2023-12-23,Payment,0,4
T202591,CUST108567,2024-04-17,Tech,0,3
T202592,CUST108568,2024-05-03,Returns,1,5
T202593,CUST108568,2024-06-06,Delivery,0,4
T202594,CUST108577,2025-02-27,Delivery,0,1
T202595,CUST108579,2025-06-28,Product,3,4
T202596,CUST108582,2025-06-22,Product,2,4
T202597,CUST108585,2024-01-02,Product,0,5
T202598,CUST108592,2024-01-27,Tech,1,4
T202599,CUST108592,2024-03-08,Delivery,1,3
T202600,CUST108596,2024-09-26,Product,0,5
T202601,CUST108596,2023-09-29,Payment,1,3
T202602,CUST108596,2024-08-18,Delivery,8,4
T202603,CUST108600,2025-06-13,Tech,1,2
T202604,CUST108601,2024-10-02,Returns,0,5
T202605,CUST108604,2025-07-06,Delivery,3,1
T202606,CUST108604,2025-06-12,Returns,1,4
T202607,CUST108605,2024-08-03,Delivery,1,2
T202608,CUST108605,2024-10-31,Product,9,5
T202609,CUST108605,2025-04-15,Returns,2,4
T202610,CUST108611,2025-05-16,Returns,0,4
T202611,CUST108613,2025-08-01,Product,1,5
T202612,CUST108615,2024-10-06,Tech,3,5
T202613,CUST108620,2023-05-08,Delivery,0,3
T202614,CUST108621,2025-04-27,Payment,1,2
T202615,CUST108626,2025-03-09,Payment,1,5
T202616,CUST108638,2025-06-21,Tech,2,5
T202617,CUST108641,2023-03-14,Payment,0,4
T202618,CUST108642,2024-09-05,Product,1,3
T202619,CUST108646,2025-01-15,Delivery,2,3
T202620,CUST108654,2025-04-29,Returns,5,3
T202621,CUST108659,2025-01-18,Delivery,11,5
T202622,CUST108661,2025-01-08,Tech,0,2
T202623,CUST108663,2024-09-29,Payment,0,5
T202624,CUST108666,2025-06-05,Returns,0,3
T202625,CUST108668,2024-03-03,Delivery,2,5
T202626,CUST108678,2025-08-08,Payment,0,4
T202627,CUST108680,2024-01-28,Returns,4,4
T202628,CUST108681,2022-05-03,Returns,0,5
T202629,CUST108685,2025-07-20,Tech,0,5
T202630,CUST108688,2024-10-21,Payment,1,4
T202631,CUST108688,2025-02-13,Delivery,0,5
T202632,CUST108688,2025-02-11,Other,0,3
T202633,CUST108693,2024-10-23,Delivery,0,3
T202634,CUST108694,2025-04-19,Returns,10,5
T202635,CUST108695,2025-06-14,Delivery,1,4
T202636,CUST108697,2025-05-02,Product,4,5
T202637,CUST108699,2025-07-24,Delivery,1,4
T202638,CUST108701,2024-04-08,Other,2,5
T202639,CUST108708,2024-05-21,Other,0,4
T202640,CUST108709,2024-09-06,Payment,1,4
T202641,CUST108713,2025-04-25,Returns,3,3
T202642,CUST108715,2025-01-15,Returns,0,4
T202643,CUST108715,2025-07-22,Returns,1,4
T202644,CUST108723,2025-06-15,Other,2,4
T202645,CUST108725,2025-01-11,Other,1,5
T202646,CUST108725,2025-03-03,Other,0,3
T202647,CUST108727,2024-08-25,Payment,2,4
T202648,CUST108731,2025-08-11,Other,5,5
T202649,CUST108732,2025-02-03,Delivery,8,3
T202650,CUST108734,2025-05-05,Tech,0,5
T202651,CUST108741,2025-05-06,Other,2,3
T202652,CUST108741,2025-03-22,Product,0,4
T202653,CUST108744,2025-01-13,Tech,1,4
T202654,CUST108746,2023-04-29,Delivery,1,4
T202655,CUST108749,2025-03-21,Product,0,4
T202656,CUST108754,2024-04-11,Returns,1,4
T202657,CUST108757,2025-08-22,Payment,2,4
T202658,CUST108757,2024-06-25,Delivery,1,3
T202659,CUST108759,2025-08-14,Delivery,0,4
T202660,CUST108763,2025-06-21,Tech,0,5
T202661,CUST108763,2024-07-13,Payment,0,1
T202662,CUST108764,2024-12-29,Returns,0,5
T202663,CUST108764,2023-10-13,Other,0,4
T202664,CUST108765,2025-02-16,Delivery,2,5
T202665,CUST108776,2025-07-18,Tech,7,5
T202666,CUST108776,2024-07-19,Delivery,0,4
T202667,CUST108778,2025-01-30,Delivery,4,4
T202668,CUST108779,2024-09-08,Returns,7,2
T202669,CUST108785,2023-12-06,Tech,6,4
T202670,CUST108785,2025-08-08,Tech,0,3
T202671,CUST108786,2025-06-01,Payment,0,4
T202672,CUST108789,2025-08-31,Product,2,4
T202673,CUST108792,2024-06-02,Other,1,3
T202674,CUST108801,2025-08-04,Delivery,1,4
T202675,CUST108802,2024-08-11,Product,0,4
T202676,CUST108803,2025-02-26,Product,0,2
T202677,CUST108810,2022-10-05,Product,0,5
T202678,CUST108815,2025-05-09,Delivery,0,4
T202679,CUST108816,2024-11-04,Other,0,4
T202680,CUST108816,2023-10-22,Delivery,0,4
T202681,CUST108818,2023-06-27,Other,2,4
T202682,CUST108820,2024-08-31,Tech,3,2
T202683,CUST108822,2025-08-22,Other,7,3
T202684,CUST108825,2025-06-28,Returns,5,4
T202685,CUST108840,2025-04-05,Delivery,7,3
T202686,CUST108843,2025-08-25,Tech,4,4
T202687,CUST108843,2025-09-01,Returns,1,3
T202688,CUST108845,2025-05-23,Delivery,0,4
T202689,CUST108847,2025-08-25,Product,13,2
T202690,CUST108848,2025-07-14,Product,0,5
T202691,CUST108850,2023-09-24,Other,1,4
T202692,CUST108853,2025-04-27,Payment,2,5
T202693,CUST108853,2024-12-04,Other,1,5
T202694,CUST108856,2023-08-25,Tech,0,5
T202695,CUST108862,2024-12-18,Product,0,4
T202696,CUST108863,2025-05-20,Delivery,0,3
T202697,CUST108863,2024-08-19,Product,3,3
T202698,CUST108863,2025-06-18,Delivery,4,5
T202699,CUST108866,2024-09-19,Returns,1,4
T202700,CUST108867,2025-02-26,Product,0,1
T202701,CUST108869,2024-08-23,Delivery,8,4
T202702,CUST108869,2025-07-28,Returns,6,4
T202703,CUST108871,2024-03-16,Product,0,4
T202704,CUST108878,2025-08-21,Delivery,0,3
T202705,CUST108879,2025-05-24,Delivery,2,4
T202706,CUST108888,2025-07-29,Product,0,5
T202707,CUST108894,2025-05-08,Other,1,2
T202708,CUST108896,2024-09-03,Other,3,4
T202709,CUST108898,2023-07-02,Tech,0,2
T202710,CUST108900,2025-09-01,Payment,9,3
T202711,CUST108904,2025-02-06,Other,1,3
T202712,CUST108906,2025-08-30,Other,4,3
T202713,CUST108908,2024-08-22,Delivery,1,4
T202714,CUST108909,2025-02-01,Payment,8,4
T202715,CUST108912,2023-08-19,Product,0,5
T202716,CUST108920,2025-09-01,Other,4,5
T202717,CUST108922,2025-07-11,Payment,2,5
T202718,CUST108927,2025-06-28,Other,0,4
T202719,CUST108931,2025-03-27,Other,0,4
T202720,CUST108933,2024-01-10,Other,4,4
T202721,CUST108933,2024-11-15,Returns,1,4
T202722,CUST108936,2025-01-27,Delivery,6,3
T202723,CUST108939,2023-08-07,Delivery,1,4
T202724,CUST108941,2025-07-15,Returns,3,4
T202725,CUST108941,2025-08-08,Delivery,3,3
T202726,CUST108964,2024-02-02,Product,3,4
T202727,CUST108971,2024-06-07,Tech,1,5
T202728,CUST108973,2025-02-21,Delivery,0,4
T202729,CUST108975,2024-01-02,Delivery,2,1
T202730,CUST108982,2025-08-16,Other,2,5
T202731,CUST108985,2025-08-28,Tech,1,5
T202732,CUST108994,2025-01-05,Returns,0,5
T202733,CUST108999,2025-03-02,Returns,0,3
T202734,CUST108999,2024-12-16,Other,0,5
T202735,CUST109002,2024-03-12,Other,0,4
T202736,CUST109003,2025-08-23,Product,0,3
T202737,CUST109005,2024-09-21,Delivery,3,3
T202738,CUST109006,2022-11-18,Delivery,6,4
T202739,CUST109006,2023-05-29,Delivery,4,4
T202740,CUST109010,2024-09-22,Returns,0,5
T202741,CUST109017,2023-12-19,Other,0,2
T202742,CUST109024,2025-07-19,Delivery,3,5
T202743,CUST109026,2025-07-22,Product,3,3
T202744,CUST109026,2025-08-07,Product,1,3
T202745,CUST109027,2024-05-26,Tech,3,4
T202746,CUST109028,2024-05-06,Returns,5,5
T202747,CUST109028,2024-12-16,Returns,1,4
T202748,CUST109030,2024-08-27,Returns,0,5
T202749,CUST109034,2024-12-25,Product,3,4
T202750,CUST109034,2025-05-16,Returns,3,5
T202751,CUST109038,2025-04-12,Delivery,0,5
T202752,CUST109046,2023-06-15,Returns,5,2
T202753,CUST109046,2022-12-05,Payment,2,5
T202754,CUST109048,2024-05-28,Payment,5,2
T202755,CUST109048,2023-10-17,Payment,3,5
T202756,CUST109052,2023-10-04,Other,0,4
T202757,CUST109060,2025-04-17,Delivery,4,4
T202758,CUST109065,2024-03-20,Product,2,4
T202759,CUST109069,2025-01-16,Returns,0,1
T202760,CUST109070,2025-06-04,Payment,6,4
T202761,CUST109074,2025-08-21,Product,5,4
T202762,CUST109075,2025-07-21,Tech,0,5
T202763,CUST109082,2023-11-04,Returns,0,5
T202764,CUST109084,2023-01-11,Tech,3,4
T202765,CUST109085,2025-07-24,Product,3,1
T202766,CUST109086,2024-02-02,Returns,2,4
T202767,CUST109088,2025-04-27,Payment,2,5
T202768,CUST109095,2025-08-08,Payment,3,5
T202769,CUST109100,2024-05-28,Delivery,0,5
T202770,CUST109111,2022-12-17,Product,1,2
T202771,CUST109111,2024-08-28,Other,9,4
T202772,CUST109113,2024-10-10,Product,1,5
T202773,CUST109116,2025-05-24,Delivery,1,3
T202774,CUST109116,2024-01-01,Product,3,4
T202775,CUST109122,2024-10-02,Product,2,5
T202776,CUST109125,2025-06-06,Delivery,0,5
T202777,CUST109131,2025-04-03,Other,1,5
T202778,CUST109131,2025-08-29,Payment,1,5
T202779,CUST109134,2024-09-21,Product,0,1
T202780,CUST109138,2024-01-11,Payment,1,3
T202781,CUST109140,2025-01-27,Other,1,3
T202782,CUST109150,2024-09-30,Tech,2,4
T202783,CUST109152,2025-07-19,Product,13,4
T202784,CUST109158,2025-07-29,Payment,0,4
T202785,CUST109162,2025-07-20,Payment,10,1
T202786,CUST109162,2024-03-20,Returns,3,5
T202787,CUST109163,2025-02-03,Payment,4,2
T202788,CUST109172,2025-08-20,Payment,1,1
T202789,CUST109174,2025-05-19,Payment,1,4
T202790,CUST109175,2025-02-05,Product,0,4
T202791,CUST109176,2025-07-28,Payment,1,5
T202792,CUST109176,2025-06-02,Delivery,3,3
T202793,CUST109180,2023-07-05,Delivery,0,3
T202794,CUST109180,2025-07-30,Other,0,4
T202795,CUST109183,2023-03-31,Returns,3,4
T202796,CUST109191,2023-10-20,Product,2,4
T202797,CUST109199,2024-01-28,Payment,1,5
T202798,CUST109208,2024-08-28,Payment,0,5
T202799,CUST109209,2024-12-16,Tech,1,2
T202800,CUST109209,2023-10-31,Tech,1,4
T202801,CUST109211,2024-11-19,Returns,0,5
T202802,CUST109219,2024-12-03,Returns,0,3
T202803,CUST109221,2023-03-06,Payment,0,5
T202804,CUST109224,2023-07-24,Delivery,1,3
T202805,CUST109225,2025-05-11,Tech,1,1
