customer_id,signup_date,cohort_month,last_purchase_date,days_since_last_purchase,num_purchases,avg_order_value_inr,total_spent_inr,support_tickets,last_support_date,region,segment,is_churned_180d
CUST100255,2022-10-15,2022-10,2022-10-25,1058.0,2,683.0,1366,1,2023-05-30,Hyderabad,Mid-Value,1
CUST100256,2024-05-14,2024-05,2024-08-03,410.0,4,233.0,932,0,,Kolkata,Low-Value,1
CUST100257,2023-01-11,2023-01,2024-06-28,446.0,3,117.0,351,1,2025-08-09,Hyderabad,Low-Value,1
CUST100258,2023-07-25,2023-07,2025-08-22,26.0,2,209.0,418,0,,Chennai,Low-Value,0
CUST100259,2024-08-05,2024-08,2024-12-13,278.0,3,480.0,1440,0,,Bengaluru,Mid-Value,1
CUST100260,2023-05-27,2023-05,2023-09-28,720.0,7,277.0,1939,0,,Pune,Mid-Value,1
CUST100261,2022-06-04,2022-06,2023-07-03,807.0,3,899.0,2697,1,2023-05-07,Delhi,Mid-Value,1
CUST100262,2024-06-26,2024-06,2025-05-02,138.0,5,123.0,615,0,,Bengaluru,Low-Value,0
CUST100263,2025-02-01,2025-02,,,0,364.0,0,0,,Hyderabad,Low-Value,1
CUST100264,2022-07-20,2022-07,2022-09-18,1095.0,1,218.0,218,0,,Bengaluru,Low-Value,1
CUST100265,2022-04-14,2022-04,2025-04-15,155.0,2,892.0,1784,0,,Mumbai,Mid-Value,0
CUST100266,2025-08-28,2025-08,2025-08-28,20.0,2,623.0,1246,0,,Chennai,Mid-Value,0
CUST100267,2025-01-12,2025-01,2025-05-24,116.0,1,208.0,208,0,,Bengaluru,Low-Value,0
CUST100268,2022-01-31,2022-01,2024-12-14,277.0,3,799.0,2397,0,,Bengaluru,Mid-Value,1
CUST100269,2022-07-11,2022-07,,,0,110.0,0,0,,Mumbai,Low-Value,1
CUST100270,2023-04-30,2023-04,2025-06-17,92.0,1,97.0,97,0,,Hyderabad,Low-Value,0
CUST100271,2022-12-07,2022-12,,,0,199.0,0,0,,Chennai,Low-Value,1
CUST100272,2024-04-12,2024-04,2024-06-29,445.0,6,83.0,498,0,,Hyderabad,Low-Value,1
CUST100273,2024-09-21,2024-09,2025-01-09,251.0,2,369.0,738,0,,Chennai,Low-Value,1
CUST100274,2024-09-12,2024-09,2025-03-17,184.0,2,378.0,756,0,,Bengaluru,Low-Value,1
CUST100275,2023-03-14,2023-03,2023-07-09,801.0,1,292.0,292,0,,Mumbai,Low-Value,1
CUST100276,2024-04-01,2024-04,,,0,621.0,0,0,,Mumbai,Low-Value,1
CUST100277,2022-05-01,2022-05,2023-07-19,791.0,4,226.0,904,0,,Bengaluru,Low-Value,1
CUST100278,2022-12-04,2022-12,2023-01-03,988.0,3,143.0,429,0,,Bengaluru,Low-Value,1
CUST100279,2024-02-16,2024-02,2025-01-16,244.0,4,213.0,852,0,,Other,Low-Value,1
CUST100280,2022-01-05,2022-01,2022-10-15,1068.0,5,152.0,760,1,2022-04-24,Bengaluru,Low-Value,1
CUST100281,2024-03-10,2024-03,2024-10-21,331.0,1,247.0,247,0,,Bengaluru,Low-Value,1
CUST100282,2023-06-28,2023-06,2023-09-21,727.0,1,650.0,650,0,,Bengaluru,Low-Value,1
CUST100283,2024-07-20,2024-07,2025-07-27,52.0,2,99.0,198,0,,Chennai,Low-Value,0
CUST100284,2023-08-08,2023-08,2025-07-16,63.0,6,307.0,1842,0,,Bengaluru,Mid-Value,0
CUST100285,2024-05-16,2024-05,2024-07-19,425.0,3,868.0,2604,0,,Hyderabad,Mid-Value,1
CUST100286,2025-02-12,2025-02,2025-04-21,149.0,3,951.0,2853,1,2025-04-05,Mumbai,Mid-Value,0
CUST100287,2024-09-23,2024-09,2025-02-10,219.0,2,234.0,468,0,,Hyderabad,Low-Value,1
CUST100288,2022-11-14,2022-11,2024-03-21,545.0,6,2370.0,14220,0,,Mumbai,High-Value,1
CUST100289,2023-01-24,2023-01,2023-08-16,763.0,1,174.0,174,1,2024-07-18,Pune,Low-Value,1
CUST100290,2023-08-31,2023-08,2023-12-03,654.0,3,336.0,1008,0,,Mumbai,Mid-Value,1
CUST100291,2023-03-22,2023-03,2024-03-12,554.0,1,158.0,158,0,,Delhi,Low-Value,1
CUST100292,2022-04-30,2022-04,2025-06-02,107.0,2,570.0,1140,0,,Kolkata,Mid-Value,0
CUST100293,2025-04-01,2025-04,2025-06-15,94.0,4,3793.0,15172,0,,Delhi,High-Value,0
CUST100294,2025-01-15,2025-01,2025-05-14,126.0,5,1763.0,8815,0,,Hyderabad,High-Value,0
CUST100295,2022-05-05,2022-05,2025-02-13,216.0,8,794.0,6352,0,,Bengaluru,High-Value,1
CUST100296,2023-10-05,2023-10,2024-12-24,267.0,2,248.0,496,0,,Pune,Low-Value,1
CUST100297,2022-04-28,2022-04,2025-03-12,189.0,2,353.0,706,0,,Kolkata,Low-Value,1
CUST100298,2022-04-13,2022-04,2024-07-10,434.0,4,985.0,3940,0,,Chennai,Mid-Value,1
CUST100299,2025-04-11,2025-04,,,0,735.0,0,0,,Delhi,Low-Value,1
CUST100300,2024-09-03,2024-09,,,0,431.0,0,1,2025-01-09,Bengaluru,Low-Value,1
CUST100301,2024-10-26,2024-10,2025-02-01,228.0,3,452.0,1356,0,,Chennai,Mid-Value,1
CUST100302,2024-12-23,2024-12,2025-02-25,204.0,6,939.0,5634,0,,Chennai,High-Value,1
CUST100303,2022-11-19,2022-11,2023-05-15,856.0,2,1144.0,2288,0,,Delhi,Mid-Value,1
CUST100304,2022-04-27,2022-04,2023-06-06,834.0,2,121.0,242,0,,Mumbai,Low-Value,1
CUST100305,2024-11-06,2024-11,2025-03-29,172.0,3,484.0,1452,0,,Bengaluru,Mid-Value,0
CUST100306,2022-06-14,2022-06,2024-08-26,387.0,6,641.0,3846,0,,Mumbai,Mid-Value,1
CUST100307,2023-01-16,2023-01,,,0,264.0,0,0,,Delhi,Low-Value,1
CUST100308,2022-05-21,2022-05,2022-12-17,1005.0,4,1122.0,4488,0,,Bengaluru,Mid-Value,1
CUST100309,2025-05-03,2025-05,2025-07-16,63.0,4,320.0,1280,1,2025-06-01,Bengaluru,Mid-Value,0
CUST100310,2022-05-20,2022-05,,,0,1148.0,0,0,,Kolkata,Low-Value,1
CUST100311,2023-04-27,2023-04,2025-07-17,62.0,4,300.0,1200,1,2025-05-19,Bengaluru,Mid-Value,0
CUST100312,2024-04-06,2024-04,2025-02-19,210.0,4,496.0,1984,1,2025-08-09,Other,Mid-Value,1
CUST100313,2022-09-03,2022-09,2023-08-08,771.0,4,488.0,1952,0,,Mumbai,Mid-Value,1
CUST100314,2025-03-12,2025-03,2025-05-03,137.0,1,1526.0,1526,0,,Delhi,Mid-Value,0
CUST100315,2023-05-20,2023-05,,,0,730.0,0,0,,Mumbai,Low-Value,1
CUST100316,2025-03-31,2025-03,2025-08-02,46.0,6,280.0,1680,0,,Mumbai,Mid-Value,0
CUST100317,2025-05-02,2025-05,,,0,324.0,0,0,,Pune,Low-Value,1
CUST100318,2022-03-23,2022-03,2024-08-26,387.0,4,323.0,1292,2,2024-02-21,Hyderabad,Mid-Value,1
CUST100319,2025-06-22,2025-06,2025-08-18,30.0,2,409.0,818,0,,Bengaluru,Low-Value,0
CUST100320,2022-06-17,2022-06,,,0,189.0,0,0,,Bengaluru,Low-Value,1
CUST100321,2024-05-08,2024-05,,,0,378.0,0,1,2024-09-01,Bengaluru,Low-Value,1
CUST100322,2025-04-10,2025-04,,,0,1205.0,0,0,,Pune,Low-Value,1
CUST100323,2025-03-03,2025-03,2025-06-19,90.0,1,1163.0,1163,0,,Hyderabad,Mid-Value,0
CUST100324,2024-12-06,2024-12,2025-04-24,146.0,5,115.0,575,0,,Bengaluru,Low-Value,0
CUST100325,2023-10-10,2023-10,,,0,102.0,0,0,,Chennai,Low-Value,1
CUST100326,2023-06-19,2023-06,2024-05-10,495.0,2,251.0,502,0,,Bengaluru,Low-Value,1
CUST100327,2023-02-23,2023-02,2024-11-21,300.0,3,97.0,291,0,,Kolkata,Low-Value,1
CUST100328,2023-10-06,2023-10,,,0,147.0,0,1,2024-12-19,Bengaluru,Low-Value,1
CUST100329,2023-05-04,2023-05,2023-08-22,757.0,2,534.0,1068,2,2024-04-22,Hyderabad,Mid-Value,1
CUST100330,2023-06-28,2023-06,2025-03-10,191.0,1,391.0,391,0,,Delhi,Low-Value,1
CUST100331,2024-03-21,2024-03,2025-04-17,153.0,1,102.0,102,0,,Delhi,Low-Value,0
CUST100332,2022-09-26,2022-09,2025-02-21,208.0,3,1029.0,3087,0,,Hyderabad,Mid-Value,1
CUST100333,2025-08-14,2025-08,2025-08-20,28.0,1,288.0,288,0,,Chennai,Low-Value,0
CUST100334,2023-09-07,2023-09,,,0,267.0,0,0,,Hyderabad,Low-Value,1
CUST100335,2024-07-25,2024-07,,,0,910.0,0,0,,Bengaluru,Low-Value,1
CUST100336,2023-10-10,2023-10,,,0,560.0,0,0,,Delhi,Low-Value,1
CUST100337,2022-05-29,2022-05,2025-08-02,46.0,7,390.0,2730,0,,Pune,Mid-Value,0
CUST100338,2022-01-20,2022-01,2024-01-12,614.0,6,272.0,1632,0,,Hyderabad,Mid-Value,1
CUST100339,2024-07-27,2024-07,2025-02-03,226.0,1,636.0,636,0,,Kolkata,Low-Value,1
CUST100340,2025-06-26,2025-06,2025-07-04,75.0,1,285.0,285,0,,Chennai,Low-Value,0
CUST100341,2025-02-27,2025-02,2025-06-22,87.0,4,336.0,1344,0,,Hyderabad,Mid-Value,0
CUST100342,2022-07-24,2022-07,2023-07-01,809.0,5,157.0,785,0,,Mumbai,Low-Value,1
CUST100343,2022-05-31,2022-05,2022-08-08,1136.0,5,1006.0,5030,0,,Pune,High-Value,1
CUST100344,2025-01-06,2025-01,,,0,1397.0,0,0,,Hyderabad,Low-Value,1
CUST100345,2023-03-13,2023-03,2024-08-17,396.0,5,478.0,2390,0,,Hyderabad,Mid-Value,1
CUST100346,2024-11-02,2024-11,2025-03-11,190.0,3,273.0,819,0,,Chennai,Low-Value,1
CUST100347,2023-06-28,2023-06,2025-02-17,212.0,7,853.0,5971,0,,Mumbai,High-Value,1
CUST100348,2022-09-29,2022-09,2025-01-15,245.0,3,646.0,1938,1,2024-11-27,Bengaluru,Mid-Value,1
CUST100349,2023-12-16,2023-12,2024-10-11,341.0,3,283.0,849,0,,Hyderabad,Low-Value,1
CUST100350,2022-05-21,2022-05,2025-05-11,129.0,3,1013.0,3039,0,,Chennai,Mid-Value,0
CUST100351,2023-05-16,2023-05,2024-05-10,495.0,4,287.0,1148,1,2025-06-24,Mumbai,Mid-Value,1
CUST100352,2024-01-27,2024-01,2025-03-09,192.0,4,144.0,576,0,,Bengaluru,Low-Value,1
CUST100353,2023-08-07,2023-08,2023-09-06,742.0,3,383.0,1149,0,,Other,Mid-Value,1
CUST100354,2022-11-20,2022-11,,,0,961.0,0,0,,Delhi,Low-Value,1
CUST100355,2024-06-16,2024-06,2024-08-13,400.0,3,438.0,1314,0,,Bengaluru,Mid-Value,1
CUST100356,2025-01-17,2025-01,2025-03-04,197.0,2,158.0,316,1,2025-06-02,Chennai,Low-Value,1
CUST100357,2023-09-12,2023-09,2024-08-07,406.0,4,292.0,1168,0,,Mumbai,Mid-Value,1
CUST100358,2025-06-06,2025-06,2025-07-30,49.0,1,1051.0,1051,1,2025-06-12,Hyderabad,Mid-Value,0
CUST100359,2025-09-01,2025-09,,,0,502.0,0,1,2025-09-01,Kolkata,Low-Value,1
CUST100360,2024-12-19,2024-12,2025-03-24,177.0,7,397.0,2779,0,,Hyderabad,Mid-Value,0
CUST100361,2022-01-17,2022-01,2024-01-19,607.0,1,363.0,363,0,,Other,Low-Value,1
CUST100362,2025-02-09,2025-02,,,0,957.0,0,0,,Bengaluru,Low-Value,1
CUST100363,2023-09-06,2023-09,2024-05-14,491.0,1,908.0,908,0,,Delhi,Low-Value,1
CUST100364,2022-08-01,2022-08,2022-12-27,995.0,3,132.0,396,0,,Other,Low-Value,1
CUST100365,2022-10-03,2022-10,2023-12-17,640.0,1,856.0,856,1,2024-09-19,Bengaluru,Low-Value,1
CUST100366,2023-06-26,2023-06,2025-04-28,142.0,3,610.0,1830,0,,Mumbai,Mid-Value,0
CUST100367,2022-08-25,2022-08,2024-09-24,358.0,6,1443.0,8658,1,2023-08-05,Chennai,High-Value,1
CUST100368,2022-08-08,2022-08,,,0,382.0,0,0,,Mumbai,Low-Value,1
CUST100369,2025-02-07,2025-02,2025-05-13,127.0,2,1000.0,2000,1,2025-05-12,Bengaluru,Mid-Value,0
CUST100370,2022-11-15,2022-11,2023-04-12,889.0,3,587.0,1761,0,,Hyderabad,Mid-Value,1
CUST100371,2023-07-12,2023-07,2024-05-28,477.0,3,165.0,495,0,,Delhi,Low-Value,1
CUST100372,2023-08-01,2023-08,2023-12-04,653.0,7,913.0,6391,1,2024-04-28,Delhi,High-Value,1
CUST100373,2025-05-23,2025-05,2025-05-24,116.0,5,771.0,3855,0,,Bengaluru,Mid-Value,0
CUST100374,2023-03-08,2023-03,2024-01-28,598.0,2,240.0,480,0,,Bengaluru,Low-Value,1
CUST100375,2023-12-04,2023-12,2023-12-15,642.0,1,509.0,509,0,,Bengaluru,Low-Value,1
CUST100376,2023-02-21,2023-02,2025-02-24,205.0,7,2178.0,15246,0,,Mumbai,High-Value,1
CUST100377,2025-07-22,2025-07,2025-08-12,36.0,5,274.0,1370,0,,Kolkata,Mid-Value,0
CUST100378,2023-06-25,2023-06,2024-01-29,597.0,3,721.0,2163,1,2024-12-02,Bengaluru,Mid-Value,1
CUST100379,2024-11-01,2024-11,2025-06-27,82.0,2,168.0,336,0,,Bengaluru,Low-Value,0
CUST100380,2024-09-27,2024-09,,,0,256.0,0,0,,Kolkata,Low-Value,1
CUST100381,2023-05-30,2023-05,2024-12-31,260.0,2,772.0,1544,0,,Kolkata,Mid-Value,1
CUST100382,2022-04-15,2022-04,2024-02-02,593.0,4,495.0,1980,0,,Kolkata,Mid-Value,1
CUST100383,2022-07-09,2022-07,2023-10-28,690.0,3,343.0,1029,0,,Chennai,Mid-Value,1
CUST100384,2025-07-23,2025-07,2025-08-27,21.0,3,1575.0,4725,1,2025-08-03,Pune,Mid-Value,0
CUST100385,2024-05-17,2024-05,2024-06-19,455.0,6,193.0,1158,0,,Chennai,Mid-Value,1
CUST100386,2023-07-21,2023-07,2024-08-18,395.0,1,359.0,359,0,,Hyderabad,Low-Value,1
CUST100387,2022-04-01,2022-04,2023-11-02,685.0,4,598.0,2392,0,,Hyderabad,Mid-Value,1
CUST100388,2022-01-08,2022-01,,,0,201.0,0,0,,Bengaluru,Low-Value,1
CUST100389,2023-11-15,2023-11,,,0,606.0,0,0,,Mumbai,Low-Value,1
CUST100390,2022-09-25,2022-09,2023-12-03,654.0,3,953.0,2859,1,2024-06-20,Hyderabad,Mid-Value,1
CUST100391,2025-07-28,2025-07,,,0,368.0,0,0,,Chennai,Low-Value,1
CUST100392,2023-06-21,2023-06,2024-12-11,280.0,1,233.0,233,1,2023-10-29,Delhi,Low-Value,1
CUST100393,2022-11-27,2022-11,2023-07-07,803.0,3,314.0,942,0,,Chennai,Low-Value,1
CUST100394,2024-06-23,2024-06,2024-08-14,399.0,2,47.0,94,0,,Hyderabad,Low-Value,1
CUST100395,2025-02-03,2025-02,2025-06-26,83.0,4,902.0,3608,0,,Bengaluru,Mid-Value,0
CUST100396,2024-05-25,2024-05,2024-10-14,338.0,6,499.0,2994,0,,Mumbai,Mid-Value,1
CUST100397,2025-02-22,2025-02,2025-08-24,24.0,5,350.0,1750,0,,Delhi,Mid-Value,0
CUST100398,2022-01-20,2022-01,2025-06-17,92.0,5,106.0,530,1,2022-09-29,Kolkata,Low-Value,0
CUST100399,2022-08-18,2022-08,2023-01-18,973.0,3,980.0,2940,2,2023-12-07,Other,Mid-Value,1
CUST100400,2022-06-04,2022-06,,,0,284.0,0,0,,Hyderabad,Low-Value,1
CUST100401,2022-11-02,2022-11,,,0,634.0,0,0,,Delhi,Low-Value,1
CUST100402,2025-01-22,2025-01,2025-06-17,92.0,3,400.0,1200,1,2025-05-30,Hyderabad,Mid-Value,0
CUST100403,2022-03-15,2022-03,2024-07-25,419.0,4,111.0,444,0,,Bengaluru,Low-Value,1
CUST100404,2024-01-27,2024-01,,,0,1113.0,0,0,,Kolkata,Low-Value,1
CUST100405,2025-04-07,2025-04,2025-07-27,52.0,2,956.0,1912,1,2025-06-29,Other,Mid-Value,0
CUST100406,2025-02-05,2025-02,2025-04-27,143.0,1,743.0,743,1,2025-04-10,Delhi,Low-Value,0
CUST100407,2022-10-31,2022-10,2024-08-16,397.0,2,519.0,1038,0,,Bengaluru,Mid-Value,1
CUST100408,2024-05-30,2024-05,2024-09-08,374.0,2,155.0,310,1,2024-12-01,Bengaluru,Low-Value,1
CUST100409,2022-09-19,2022-09,2023-10-27,691.0,1,808.0,808,0,,Kolkata,Low-Value,1
CUST100410,2022-03-27,2022-03,2022-07-06,1169.0,2,2354.0,4708,0,,Pune,Mid-Value,1
CUST100411,2023-09-24,2023-09,2025-02-10,219.0,5,443.0,2215,1,2024-06-24,Kolkata,Mid-Value,1
CUST100412,2024-01-17,2024-01,2025-06-10,99.0,6,450.0,2700,1,2024-03-05,Mumbai,Mid-Value,0
CUST100413,2022-03-23,2022-03,2022-06-26,1179.0,4,167.0,668,0,,Delhi,Low-Value,1
CUST100414,2024-01-03,2024-01,2024-10-10,342.0,2,77.0,154,0,,Kolkata,Low-Value,1
CUST100415,2023-03-07,2023-03,2024-05-11,494.0,5,303.0,1515,0,,Pune,Mid-Value,1
CUST100416,2023-05-27,2023-05,2023-09-26,722.0,4,1320.0,5280,0,,Other,High-Value,1
CUST100417,2022-07-30,2022-07,2023-04-10,891.0,3,1182.0,3546,0,,Chennai,Mid-Value,1
CUST100418,2023-12-26,2023-12,2025-04-02,168.0,4,383.0,1532,2,2024-01-27,Bengaluru,Mid-Value,0
CUST100419,2025-02-20,2025-02,,,0,569.0,0,0,,Bengaluru,Low-Value,1
CUST100420,2024-04-12,2024-04,2024-07-08,436.0,2,152.0,304,1,2025-03-24,Bengaluru,Low-Value,1
CUST100421,2025-06-25,2025-06,2025-08-05,43.0,2,441.0,882,0,,Hyderabad,Low-Value,0
CUST100422,2022-11-13,2022-11,2025-01-05,255.0,3,265.0,795,0,,Bengaluru,Low-Value,1
CUST100423,2023-04-30,2023-04,2023-12-28,629.0,5,421.0,2105,0,,Pune,Mid-Value,1
CUST100424,2022-11-29,2022-11,2024-07-11,433.0,3,324.0,972,0,,Kolkata,Low-Value,1
CUST100425,2022-12-29,2022-12,2023-01-19,972.0,5,319.0,1595,0,,Hyderabad,Mid-Value,1
CUST100426,2024-04-24,2024-04,2024-09-16,366.0,2,895.0,1790,0,,Hyderabad,Mid-Value,1
CUST100427,2022-02-20,2022-02,,,0,1941.0,0,0,,Other,Low-Value,1
CUST100428,2023-01-03,2023-01,,,0,352.0,0,0,,Bengaluru,Low-Value,1
CUST100429,2023-11-12,2023-11,2023-11-30,657.0,2,1255.0,2510,0,,Delhi,Mid-Value,1
CUST100430,2024-04-23,2024-04,2025-03-18,183.0,1,149.0,149,0,,Bengaluru,Low-Value,1
CUST100431,2023-05-24,2023-05,,,0,375.0,0,0,,Bengaluru,Low-Value,1
CUST100432,2023-07-01,2023-07,2025-02-09,220.0,4,143.0,572,0,,Mumbai,Low-Value,1
CUST100433,2022-11-23,2022-11,2025-08-30,18.0,3,314.0,942,0,,Mumbai,Low-Value,0
CUST100434,2022-08-10,2022-08,2022-08-19,1125.0,4,715.0,2860,0,,Delhi,Mid-Value,1
CUST100435,2024-02-23,2024-02,2025-06-09,100.0,1,987.0,987,1,2025-05-07,Hyderabad,Low-Value,0
CUST100436,2022-03-21,2022-03,2023-10-24,694.0,1,216.0,216,3,2023-08-24,Bengaluru,Low-Value,1
CUST100437,2024-08-21,2024-08,2024-10-27,325.0,2,582.0,1164,1,2025-01-24,Delhi,Mid-Value,1
CUST100438,2023-04-01,2023-04,,,0,1079.0,0,0,,Hyderabad,Low-Value,1
CUST100439,2023-02-13,2023-02,,,0,963.0,0,0,,Pune,Low-Value,1
CUST100440,2024-07-31,2024-07,,,0,496.0,0,1,2025-06-30,Hyderabad,Low-Value,1
CUST100441,2023-12-18,2023-12,2025-02-02,227.0,5,252.0,1260,1,2024-12-28,Mumbai,Mid-Value,1
CUST100442,2023-09-18,2023-09,2023-10-25,693.0,2,233.0,466,0,,Hyderabad,Low-Value,1
CUST100443,2023-04-12,2023-04,2024-10-09,343.0,3,206.0,618,1,2024-01-29,Chennai,Low-Value,1
CUST100444,2023-04-02,2023-04,2024-09-23,359.0,4,393.0,1572,1,2025-01-28,Bengaluru,Mid-Value,1
CUST100445,2022-02-18,2022-02,2022-05-09,1227.0,2,209.0,418,1,2024-10-01,Hyderabad,Low-Value,1
CUST100446,2023-01-31,2023-01,2024-01-11,615.0,2,694.0,1388,0,,Delhi,Mid-Value,1
CUST100447,2024-03-27,2024-03,2024-04-12,523.0,2,484.0,968,0,,Other,Low-Value,1
CUST100448,2023-11-04,2023-11,2024-01-14,612.0,5,467.0,2335,0,,Pune,Mid-Value,1
CUST100449,2023-07-25,2023-07,2024-11-17,304.0,3,93.0,279,1,2024-07-05,Chennai,Low-Value,1
CUST100450,2022-05-23,2022-05,2022-12-03,1019.0,2,412.0,824,0,,Hyderabad,Low-Value,1
CUST100451,2023-07-26,2023-07,,,0,279.0,0,2,2025-08-21,Pune,Low-Value,1
CUST100452,2023-12-21,2023-12,2025-02-18,211.0,7,2283.0,15981,0,,Pune,High-Value,1
CUST100453,2025-08-06,2025-08,2025-08-29,19.0,1,145.0,145,0,,Hyderabad,Low-Value,0
CUST100454,2024-11-09,2024-11,2025-04-12,158.0,7,342.0,2394,0,,Hyderabad,Mid-Value,0
CUST100455,2024-03-29,2024-03,2025-01-04,256.0,3,548.0,1644,1,2024-08-25,Mumbai,Mid-Value,1
CUST100456,2025-01-03,2025-01,2025-03-25,176.0,1,185.0,185,0,,Mumbai,Low-Value,0
CUST100457,2023-11-10,2023-11,2024-10-29,323.0,2,1887.0,3774,0,,Bengaluru,Mid-Value,1
CUST100458,2022-02-26,2022-02,,,0,1918.0,0,0,,Bengaluru,Low-Value,1
CUST100459,2022-08-25,2022-08,2024-11-21,300.0,4,203.0,812,1,2023-10-02,Delhi,Low-Value,1
CUST100460,2023-06-19,2023-06,2023-09-08,740.0,3,251.0,753,0,,Kolkata,Low-Value,1
CUST100461,2023-01-01,2023-01,2024-07-23,421.0,2,2247.0,4494,0,,Other,Mid-Value,1
CUST100462,2025-04-04,2025-04,2025-06-23,86.0,1,1232.0,1232,1,2025-04-23,Bengaluru,Mid-Value,0
CUST100463,2023-06-28,2023-06,2024-11-14,307.0,2,300.0,600,0,,Chennai,Low-Value,1
CUST100464,2022-03-20,2022-03,2025-08-25,23.0,3,570.0,1710,0,,Kolkata,Mid-Value,0
CUST100465,2022-08-11,2022-08,2022-11-15,1037.0,3,133.0,399,0,,Mumbai,Low-Value,1
CUST100466,2025-05-06,2025-05,2025-06-25,84.0,1,2339.0,2339,0,,Pune,Mid-Value,0
CUST100467,2024-06-08,2024-06,,,0,428.0,0,0,,Hyderabad,Low-Value,1
CUST100468,2023-12-09,2023-12,2024-10-09,343.0,2,644.0,1288,0,,Pune,Mid-Value,1
CUST100469,2023-10-05,2023-10,2025-01-12,248.0,3,191.0,573,0,,Pune,Low-Value,1
CUST100470,2024-06-12,2024-06,2025-02-19,210.0,4,163.0,652,1,2024-08-08,Hyderabad,Low-Value,1
CUST100471,2025-05-26,2025-05,2025-08-16,32.0,3,579.0,1737,0,,Mumbai,Mid-Value,0
CUST100472,2024-11-13,2024-11,2025-01-14,246.0,6,1869.0,11214,0,,Delhi,High-Value,1
CUST100473,2022-08-25,2022-08,2024-09-28,354.0,5,262.0,1310,2,2023-06-07,Mumbai,Mid-Value,1
CUST100474,2024-02-28,2024-02,2024-06-12,462.0,2,184.0,368,0,,Pune,Low-Value,1
CUST100475,2025-03-26,2025-03,2025-04-02,168.0,1,515.0,515,0,,Chennai,Low-Value,0
CUST100476,2023-01-25,2023-01,2023-09-11,737.0,5,1495.0,7475,0,,Hyderabad,High-Value,1
CUST100477,2023-06-06,2023-06,2023-07-24,786.0,3,242.0,726,0,,Pune,Low-Value,1
CUST100478,2022-04-01,2022-04,2022-04-22,1244.0,5,330.0,1650,0,,Hyderabad,Mid-Value,1
CUST100479,2024-06-12,2024-06,2024-08-22,391.0,1,788.0,788,0,,Delhi,Low-Value,1
CUST100480,2022-01-04,2022-01,2022-08-07,1137.0,3,859.0,2577,0,,Delhi,Mid-Value,1
CUST100481,2024-11-30,2024-11,2025-05-14,126.0,3,321.0,963,0,,Hyderabad,Low-Value,0
CUST100482,2025-01-07,2025-01,2025-08-15,33.0,3,970.0,2910,2,2025-02-25,Chennai,Mid-Value,0
CUST100483,2023-02-08,2023-02,2025-01-12,248.0,2,616.0,1232,0,,Other,Mid-Value,1
CUST100484,2024-01-16,2024-01,,,0,409.0,0,0,,Mumbai,Low-Value,1
CUST100485,2024-06-02,2024-06,2025-06-07,102.0,4,830.0,3320,1,2024-08-19,Delhi,Mid-Value,0
CUST100486,2022-05-24,2022-05,2024-11-01,320.0,1,744.0,744,1,2024-11-25,Mumbai,Low-Value,1
CUST100487,2023-11-08,2023-11,2024-06-26,448.0,7,175.0,1225,1,2024-08-26,Pune,Mid-Value,1
CUST100488,2025-06-30,2025-06,2025-07-21,58.0,2,1322.0,2644,0,,Pune,Mid-Value,0
CUST100489,2023-10-05,2023-10,2024-01-03,623.0,3,532.0,1596,1,2025-04-07,Mumbai,Mid-Value,1
CUST100490,2022-09-13,2022-09,,,0,1213.0,0,0,,Pune,Low-Value,1
CUST100491,2023-09-08,2023-09,2024-03-21,545.0,6,420.0,2520,0,,Bengaluru,Mid-Value,1
CUST100492,2024-11-04,2024-11,,,0,492.0,0,1,2025-07-13,Mumbai,Low-Value,1
CUST100493,2023-09-26,2023-09,2024-10-07,345.0,1,555.0,555,1,2025-08-24,Bengaluru,Low-Value,1
CUST100494,2024-04-16,2024-04,,,0,625.0,0,1,2025-08-10,Bengaluru,Low-Value,1
CUST100495,2023-10-31,2023-10,2025-05-03,137.0,2,1370.0,2740,1,2025-07-27,Pune,Mid-Value,0
CUST100496,2024-04-04,2024-04,2024-04-09,526.0,6,586.0,3516,1,2024-06-29,Chennai,Mid-Value,1
CUST100497,2023-08-29,2023-08,2025-08-02,46.0,3,394.0,1182,0,,Hyderabad,Mid-Value,0
CUST100498,2025-02-09,2025-02,2025-02-22,207.0,4,905.0,3620,1,2025-06-04,Chennai,Mid-Value,1
CUST100499,2022-09-18,2022-09,,,0,569.0,0,0,,Delhi,Low-Value,1
CUST100500,2023-01-28,2023-01,,,0,4292.0,0,0,,Kolkata,Low-Value,1
CUST100501,2024-05-11,2024-05,2024-09-20,362.0,3,509.0,1527,0,,Delhi,Mid-Value,1
CUST100502,2024-02-16,2024-02,2024-03-31,535.0,5,1086.0,5430,0,,Mumbai,High-Value,1
CUST100503,2022-12-23,2022-12,2023-04-15,886.0,3,817.0,2451,0,,Mumbai,Mid-Value,1
CUST100504,2025-06-14,2025-06,2025-06-20,89.0,2,78.0,156,0,,Hyderabad,Low-Value,0
CUST100505,2025-03-11,2025-03,2025-05-27,113.0,3,224.0,672,0,,Bengaluru,Low-Value,0
CUST100506,2023-09-09,2023-09,2023-11-24,663.0,3,284.0,852,0,,Hyderabad,Low-Value,1
CUST100507,2024-04-11,2024-04,2024-08-24,389.0,2,122.0,244,0,,Mumbai,Low-Value,1
CUST100508,2025-01-27,2025-01,2025-04-21,149.0,2,294.0,588,0,,Hyderabad,Low-Value,0
